_c0,año,mes,fecha,hora_hecho,delito,categoria_delito,sexo,edad,tipo_persona,colonia,alcaldía,latitud,longitud
18190,2023,Octubre,2023-10-02,2024-11-11 11:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,36,FISICA,CENTRO,CUAUHTEMOC,19.4323748796965,-99.1493467500089
18193,2023,Septiembre,2023-09-30,2024-11-11 14:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,42,FISICA,CENTRO,CUAUHTEMOC,19.4290756640254,-99.132648240472
18197,2023,Octubre,2023-10-02,2024-11-11 22:08:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,19,FISICA,ROMA NORTE,CUAUHTEMOC,19.4118608378722,-99.1569060099674
18203,2023,Octubre,2023-10-03,2024-11-11 10:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,30,FISICA,CENTRO,CUAUHTEMOC,19.4300396025468,-99.1472902899622
18212,2023,Octubre,2023-10-03,2024-11-11 11:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,19,FISICA,CENTRO,CUAUHTEMOC,19.4334936983185,-99.1409844198628
18219,2023,Octubre,2023-10-04,2024-11-11 09:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,27,FISICA,JUÁREZ,CUAUHTEMOC,19.4240181309139,-99.1634742898008
18223,2023,Octubre,2023-10-04,2024-11-11 13:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,32,FISICA,CENTRO,CUAUHTEMOC,19.4314421693719,-99.130070060344
18230,2023,Octubre,2023-10-04,2024-11-11 21:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,MORELOS,CUAUHTEMOC,19.446190790594,-99.1304379702433
18235,2023,Octubre,2023-10-01,2024-11-11 17:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,58,FISICA,CENTRO,CUAUHTEMOC,19.4291580794247,-99.1253010902666
18238,2023,Octubre,2023-10-05,2024-11-11 12:35:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,19,FISICA,CENTRO,CUAUHTEMOC,19.4279394181604,-99.1418333402562
18245,2023,Octubre,2023-10-05,2024-11-11 21:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,69,FISICA,MORELOS,CUAUHTEMOC,19.4515941712481,-99.1264870798384
18250,2023,Octubre,2023-10-04,2024-11-11 19:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,54,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4552027318816,-99.1301303002145
18254,2023,Octubre,2023-10-06,2024-11-11 08:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,55,FISICA,CENTRO,CUAUHTEMOC,19.4332205362575,-99.128967559992
18275,2023,Octubre,2023-10-08,2024-11-11 08:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,24,FISICA,ROMA NORTE,CUAUHTEMOC,19.423833108124,-99.16188412003
18284,2023,Octubre,2023-10-08,2024-11-11 23:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,25,FISICA,ROMA NORTE,CUAUHTEMOC,19.4252780022704,-99.1551947602992
18289,2023,Octubre,2023-10-09,2024-11-11 12:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,30,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4513876264302,-99.1418782201232
18292,2023,Octubre,2023-10-05,2024-11-11 04:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,29,FISICA,CENTRO,CUAUHTEMOC,19.4404859025579,-99.1383581798717
18299,2023,Octubre,2023-10-09,2024-11-11 22:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,32,FISICA,CENTRO,CUAUHTEMOC,19.4370955238417,-99.1460484298881
18331,2023,Octubre,2023-10-12,2024-11-11 09:39:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,35,FISICA,CENTRO,CUAUHTEMOC,19.4402025400384,-99.1292897597211
18338,2023,Septiembre,2023-09-26,2024-11-11 15:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,34,FISICA,BUENAVISTA,CUAUHTEMOC,19.4414762666791,-99.1548451198078
18350,2023,Octubre,2023-10-12,2024-11-11 20:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,33,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4061865434795,-99.1685530501361
18360,2023,Octubre,2023-10-12,2024-11-11 09:43:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,17,FISICA,SANTA MARIA INSURGENTES,CUAUHTEMOC,19.4615979878235,-99.1512039902275
18362,2023,Octubre,2023-10-13,2024-11-11 02:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,36,FISICA,ROMA NORTE,CUAUHTEMOC,19.4210308710322,-99.1609445199796
18370,2023,Octubre,2023-10-13,2024-11-11 20:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,28,FISICA,BUENAVISTA,CUAUHTEMOC,19.4461532740938,-99.1507452401966
18371,2023,Octubre,2023-10-15,2024-11-11 15:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,24,FISICA,CENTRO,CUAUHTEMOC,19.4275105474729,-99.1437172701153
18372,2023,Octubre,2023-10-14,2024-11-11 17:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,37,FISICA,CENTRO,CUAUHTEMOC,19.4347906017796,-99.1453539104355
18376,2023,Octubre,2023-10-15,2024-11-11 19:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,36,FISICA,DOCTORES,CUAUHTEMOC,19.4197028258076,-99.1522061500506
18380,2023,Octubre,2023-10-14,2024-11-11 23:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,21,FISICA,CENTRO,CUAUHTEMOC,19.4355251692664,-99.1317965100726
18402,2023,Octubre,2023-10-17,2024-11-11 20:05:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,28,FISICA,CENTRO,CUAUHTEMOC,19.429261465748,-99.1325176096706
18405,2023,Octubre,2023-10-06,2024-11-11 20:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,24,FISICA,DOCTORES,CUAUHTEMOC,19.4271142574408,-99.1466756196942
18409,2023,Octubre,2023-10-18,2024-11-11 10:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,35,FISICA,DOCTORES,CUAUHTEMOC,19.4194271005887,-99.1503819801317
18410,2023,Octubre,2023-10-18,2024-11-11 10:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,27,FISICA,CENTRO,CUAUHTEMOC,19.4325992993884,-99.1289786199475
18416,2023,Octubre,2023-10-18,2024-11-11 18:58:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,31,FISICA,BUENAVISTA,CUAUHTEMOC,19.4462864577809,-99.1527844897748
18431,2023,Octubre,2023-10-20,2024-11-11 12:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,14,FISICA,BUENAVISTA,CUAUHTEMOC,19.4394584177093,-99.1540369795371
18434,2023,Octubre,2023-10-20,2024-11-11 04:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,54,FISICA,MORELOS,CUAUHTEMOC,19.4437840592205,-99.1351666999051
18441,2023,Octubre,2023-10-20,2024-11-11 16:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,52,FISICA,MORELOS,CUAUHTEMOC,19.4516332394644,-99.1269523297991
18442,2023,Octubre,2023-10-21,2024-11-11 11:47:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,34,FISICA,CENTRO,CUAUHTEMOC,19.4340366827492,-99.1407397102179
18446,2023,Octubre,2023-10-15,2024-11-11 02:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,25,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4037316617944,-99.1694098996744
18448,2023,Octubre,2023-10-21,2024-11-11 18:35:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,42,FISICA,CENTRO,CUAUHTEMOC,19.4340125587871,-99.1410005095636
18452,2023,Octubre,2023-10-20,2024-11-11 19:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,44,FISICA,CENTRO,CUAUHTEMOC,19.4386131185721,-99.1400292400367
18454,2023,Octubre,2023-10-22,2024-11-11 20:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,58,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.4287546308622,-99.1670259797473
18458,2023,Octubre,2023-10-23,2024-11-11 15:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,42,FISICA,CENTRO,CUAUHTEMOC,19.4259078530506,-99.1318586503683
18463,2023,Septiembre,2023-09-24,2024-11-11 21:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,39,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4565523427081,-99.1352898601767
18471,2023,Octubre,2023-10-23,2024-11-11 22:25:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,17,FISICA,SANTA MARIA INSURGENTES,CUAUHTEMOC,19.4628804633906,-99.1517919302662
18506,2023,Octubre,2023-10-26,2024-11-11 16:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,30,FISICA,VISTA ALEGRE,CUAUHTEMOC,19.4126261195183,-99.1344569497761
18507,2023,Octubre,2023-10-26,2024-11-11 19:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,33,FISICA,CENTRO,CUAUHTEMOC,19.4366261625644,-99.1379320597132
18508,2023,Octubre,2023-10-26,2024-11-11 17:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,20,FISICA,ESPERANZA,CUAUHTEMOC,19.421766979279,-99.1267257901954
18510,2023,Octubre,2023-10-23,2024-11-11 11:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,25,FISICA,CENTRO,CUAUHTEMOC,19.4402074671155,-99.1273703100046
18513,2023,Octubre,2023-10-27,2024-11-11 07:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,15,FISICA,BUENAVISTA,CUAUHTEMOC,19.4406137969489,-99.1516587099397
18525,2023,Octubre,2023-10-27,2024-11-11 18:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,48,FISICA,DOCTORES,CUAUHTEMOC,19.4271449311949,-99.1489607498762
18527,2023,Octubre,2023-10-28,2024-11-11 11:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,28,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.453424623772,-99.1488253799644
18535,2023,Octubre,2023-10-28,2024-11-11 19:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,22,FISICA,CENTRO,CUAUHTEMOC,19.4269763885213,-99.1430925895231
18558,2023,Octubre,2023-10-28,2024-11-11 03:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,21,FISICA,CENTRO,CUAUHTEMOC,19.4370851476347,-99.1378580800482
18559,2023,Octubre,2023-10-29,2024-11-11 05:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,49,FISICA,JUÁREZ,CUAUHTEMOC,19.4264789177903,-99.1657755999658
18562,2023,Octubre,2023-10-30,2024-11-11 01:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,30,FISICA,ROMA NORTE,CUAUHTEMOC,19.421367676221,-99.1681310301128
18590,2023,Noviembre,2023-11-01,2024-11-11 05:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,24,FISICA,ROMA NORTE,CUAUHTEMOC,19.4229779685861,-99.1628037397439
18591,2023,Noviembre,2023-11-01,2024-11-11 10:36:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,76,FISICA,ROMA SUR,CUAUHTEMOC,19.4091973753236,-99.1673520503529
18605,2023,Noviembre,2023-11-01,2024-11-11 05:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,40,FISICA,GUERRERO,CUAUHTEMOC,19.4416632408822,-99.1443735199674
18607,2023,Noviembre,2023-11-01,2024-11-11 13:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,41,FISICA,TRANSITO,CUAUHTEMOC,19.4156654966106,-99.1343925501436
18624,2023,Noviembre,2023-11-03,2024-11-11 05:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,24,FISICA,ROMA SUR,CUAUHTEMOC,19.4080938486061,-99.1677014496123
18630,2023,Noviembre,2023-11-03,2024-11-11 18:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,35,FISICA,CENTRO,CUAUHTEMOC,19.4271572611713,-99.1438914796413
18645,2023,Noviembre,2023-11-04,2024-11-11 04:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,32,FISICA,CENTRO,CUAUHTEMOC,19.4385094232187,-99.1394922104205
18648,2023,Octubre,2023-10-05,2024-11-11 13:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,47,FISICA,GUERRERO,CUAUHTEMOC,19.4378010411133,-99.1406379597166
18652,2023,Noviembre,2023-11-05,2024-11-11 17:09:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,17,FISICA,MAZA,CUAUHTEMOC,19.4551348119948,-99.1288592696346
18667,2023,Noviembre,2023-11-02,2024-11-11 18:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,26,FISICA,PERALVILLO,CUAUHTEMOC,19.4647871464774,-99.1410795495773
18693,2023,Noviembre,2023-11-07,2024-11-11 09:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,21,FISICA,AMPLIACIÓN ASTURIAS,CUAUHTEMOC,19.4083443003159,-99.1347505203748
18698,2023,Noviembre,2023-11-08,2024-11-11 08:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,51,FISICA,CENTRO,CUAUHTEMOC,19.4239068331307,-99.1370840401325
18703,2023,Noviembre,2023-11-08,2024-11-11 18:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,31,FISICA,MORELOS,CUAUHTEMOC,19.4432996295618,-99.1287774600454
18718,2023,Noviembre,2023-11-09,2024-11-11 14:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,30,FISICA,CENTRO,CUAUHTEMOC,19.4318594526566,-99.1386332397066
18726,2023,Noviembre,2023-11-10,2024-11-11 13:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,29,FISICA,GUERRERO,CUAUHTEMOC,19.4446932390431,-99.1437857596376
18730,2023,Octubre,2023-10-28,2024-11-11 23:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,60,FISICA,CENTRO,CUAUHTEMOC,19.4254441518916,-99.1256385104327
18752,2023,Noviembre,2023-11-12,2024-11-11 15:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,47,FISICA,CENTRO,CUAUHTEMOC,19.4242331391455,-99.1310141999715
18769,2023,Noviembre,2023-11-12,2024-11-11 06:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,22,FISICA,TRANSITO,CUAUHTEMOC,19.4133761353623,-99.1303458800791
18780,2023,Noviembre,2023-11-14,2024-11-11 21:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,37,FISICA,CENTRO,CUAUHTEMOC,19.4364205186863,-99.1478186804687
18795,2023,Noviembre,2023-11-15,2024-11-11 02:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,39,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4444960424689,-99.1586463200998
18824,2023,Noviembre,2023-11-17,2024-11-11 15:59:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,49,FISICA,OBRERA,CUAUHTEMOC,19.4151397596638,-99.1434498096381
18844,2023,Noviembre,2023-11-19,2024-11-11 00:25:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,22,FISICA,DOCTORES,CUAUHTEMOC,19.4192207677393,-99.144473970409
18847,2023,Noviembre,2023-11-18,2024-11-11 04:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,33,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4110218853248,-99.1687911504557
18859,2023,Noviembre,2023-11-21,2024-11-11 03:05:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,35,FISICA,JUÁREZ,CUAUHTEMOC,19.4243607930697,-99.1627328798325
18866,2023,Noviembre,2023-11-20,2024-11-11 17:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,19,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4452945568815,-99.1594050698777
18885,2023,Noviembre,2023-11-22,2024-11-11 20:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,29,FISICA,MORELOS,CUAUHTEMOC,19.4492040477376,-99.1329375698416
18890,2023,Noviembre,2023-11-22,2024-11-11 22:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,38,FISICA,CENTRO,CUAUHTEMOC,19.4438232693394,-99.1387496901449
18892,2023,Noviembre,2023-11-18,2024-11-11 18:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,48,FISICA,CENTRO,CUAUHTEMOC,19.439046726367,-99.1371756802256
18895,2023,Noviembre,2023-11-23,2024-11-11 05:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,26,FISICA,OBRERA,CUAUHTEMOC,19.411896416457,-99.1368276203921
18896,2023,Noviembre,2023-11-23,2024-11-11 14:43:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,32,FISICA,GUERRERO,CUAUHTEMOC,19.4504265474056,-99.1411688597958
18897,2023,Noviembre,2023-11-23,2024-11-11 11:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,23,FISICA,BUENAVISTA,CUAUHTEMOC,19.4481849978916,-99.1499675102364
18898,2023,Noviembre,2023-11-23,2024-11-11 16:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,24,FISICA,CENTRO,CUAUHTEMOC,19.4315497162869,-99.1512466800308
18899,2023,Noviembre,2023-11-23,2024-11-11 14:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,31,FISICA,PERALVILLO,CUAUHTEMOC,19.4598212572687,-99.1295854502755
